1,2847;6875;4872;12685;15192
2,10414;15459;15383;14000;2126
3,518;2127;4793;801;5267
4,722;893;14370;16232;12737
5,14009;11905;5759;9047;15971
6,900;690;5549;6038;662
7,6724;8645;3293;259;16321
8,3361;851;11322;15629;10227
9,4833;6979;3446;9850;697
10,747;8704;6621;7591;13648
11,1424;2993;3570;5041;3673
12,5006;9781;4011;1117;2095
13,9836;8139;1539;2290;10988
14,2903;6038;2830;1404;12227
15,7030;10738;5110;10933;11869
16,824;8127;10882;11840;16099
17,10919;221;1181;8021;4992
18,2721;6417;3592;3971;4536
19,2465;4630;10906;11234;254
20,13096;1929;11212;14019;8968
21,5889;1535;1008;1690;2963
22,1626;2417;1169;5887;1195
23,712;3068;1116;4462;3688
24,10758;7562;14503;15219;13547
25,14036;15641;15329;14901;12006
26,5820;1722;2212;4782;11243
27,12771;3971;5978;220;15408
28,478;2598;3468;101;8347
29,1214;227;6102;7260;15541
30,3534;2524;1105;7019;13893
31,4095;6424;1585;3530;1705
32,8837;13320;4212;15854;3055
33,5775;6707;10305;4345;4272
34,15909;3647;12044;10183;16193
35,3778;9500;12332;5849;13874
36,4874;1923;6006;13765;14688
37,10911;1131;1424;12941;11251
38,860;9294;6549;2683;3142
39,14688;10913;4644;14575;4673
40,5629;5617;5619;5623;5631
41,1248;2654;8734;13743;9819
42,4455;1450;1383;5821;9745
43,3159;4134;12020;10798;13395
44,7735;6170;2405;10557;1325
45,1707;5274;10867;227;13664
46,3023;230;1885;1649;3529
47,12517;15226;13059;16435;3731
48,3126;10778;3213;8337;4870
49,2195;3898;1728;3414;10815
50,9410;13477;6716;768;8562
51,329;1010;1204;2391;1892
52,8942;8267;3429;18;14503
53,10343;8840;451;877;227
54,2492;5914;6036;6725;10283
55,2512;1743;2803;6948;1744
56,11051;8387;4529;5514;12426
57,6784;3537;11813;901;15417
58,11941;15114;6295;12298;6160
59,6582;10948;12348;14280;8000
60,248;4985;4923;6097;5149
61,14419;846;13450;16892;5872
62,10475;248;1391;389;3143
63,5453;11711;11611;15000;15402
64,4728;11533;5914;2688;9496
65,4118;14098;14279;13181;2979
66,5648;13494;3989;2031;10350
67,9187;1123;5751;2354;13248
68,11708;11619;6348;11924;7373
69,2070;11424;8124;11386;10882
70,15736;15311;12466;16874;9883
71,2217;4345;922;1010;3738
72,8702;9999;4335;2398;8095
73,4203;6189;14758;5;3915
74,1091;4087;7637;9023;5396
75,16094;11970;7605;14450;10338
76,10287;3530;7594;4;3128
77,5312;2165;5127;3102;10849
78,4308;11651;447;5582;3594
79,13750;13756;13787;13720;13708
80,4686;559;2789;629;14575
81,5045;978;14775;7392;3890
82,1429;1871;7511;14774;7488
83,1245;7275;2199;8575;9628
84,8734;822;14584;3020;15522
85,12537;2716;2479;16350;8540
86,1666;10268;3586;9727;2601
87,2535;638;12272;3811;7606
88,1822;1820;1824;1838;10583
89,1934;681;13320;1473;8177
90,4586;568;3600;5741;100
91,531;7878;1951;14148;6116
92,658;136;448;138;4937
93,11867;5744;1932;8314;12266
94,2312;7508;318;3908;1764
95,148;3116;379;174;309
96,33;5855;3649;1904;120
97,1949;3892;2103;248;1455
98,6809;12057;87;3974;756
99,4136;1682;5956;4028;6883
100,140;6555;4427;4121;4872
101,3657;1483;3389;16491;15251
102,1424;1863;5829;4821;2091
103,2435;4610;12517;4255;1333
104,5057;14392;12424;2054;9031
105,10013;10213;11196;6388;10900
106,791;1332;547;3652;5136
107,467;14658;16843;7590;16746
108,7979;2222;10578;12110;12690
109,1048;401;15;3078;3086
110,491;50;1853;8432;1353
111,12254;2561;2691;13057;8482
112,107;10171;6413;401;235
113,1372;4848;140;1925;6826
114,14947;6522;8835;10412;7645
115,2238;2217;10217;9765;9120
116,2712;904;1237;3332;3678
117,3423;20;478;94;12499
118,15677;15464;15784;12991;15074
119,152;484;8326;1441;6511
120,4737;657;10581;15588;1457
121,793;8029;427;1040;8140
122,5344;9047;3192;11851;14996
123,10741;14813;14608;8953;8547
124,4447;157;3114;14221;10536
125,889;4791;4005;7842;8028
126,8607;666;2061;2224;6093
127,2583;16960;14922;11208;2281
128,9167;12305;8279;12054;2668
129,15666;16410;9642;15359;15300
130,2761;13815;12297;11148;12454
131,14080;14657;13522;15513;10734
132,5208;1409;9355;7823;13009
133,16374;16792;15587;15934;15526
134,5873;7055;2984;2052;1047
135,889;1436;7739;231;328
136,2079;640;482;3845;1829
137,9091;1733;7823;9583;6483
138,251;5505;2722;11284;14638
139,1791;4835;3971;4924;6819
140,855;861;857;831;6856
141,15817;16359;16186;13569;11948
142,6385;10617;8103;9350;3899
143,13549;4350;5411;11772;8706
144,6090;10884;5035;14363;11187
145,4823;305;120;3;122
146,14710;10294;1319;15823;15872
147,7558;11232;6554;6815;1494
148,2023;11493;11579;2517;193
149,2303;3175;5250;4329;6628
150,7226;594;3982;5604;13973
151,10317;14195;11889;11638;14107
152,1028;4859;13593;4950;11865
153,8092;14732;5689;2176;1419
154,12277;9672;11206;3321;3115
155,2471;2534;484;1563;10945
156,12407;210;50;429;3211
157,4265;3065;3737;10271;732
158,10151;4357;11213;6512;7920
159,1941;478;1595;4573;3891
160,5313;2740;16;847;2162
161,6603;8813;4399;6195;12775
162,6132;14855;4839;13070;7520
163,4726;3645;5535;1255;8887
164,2471;1129;850;821;2293
165,213;8800;5667;10436;11290
166,15310;15539;14503;13440;1738
167,1141;4619;6001;11526;7616
168,3054;2921;4421;3017;1402
